User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age
229258,914261029,10,The essential Ellison: A 35-year retrospective,Harlan Ellison,1987.0,Nemo Press,http://images.amazon.com/images/P/0914261029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0914261029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0914261029.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
80945,743222008,10,The Vanished Man : A Lincoln Rhyme Novel,Jeffery Deaver,2003.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0743222008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743222008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743222008.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
229258,970936001,10,Come In Alone,Warren Ellis,2001.0,AIT-Planet Lar,http://images.amazon.com/images/P/0970936001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0970936001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0970936001.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
229258,1401202683,10,Orbiter,Warren Ellis,2004.0,DC Comics,http://images.amazon.com/images/P/1401202683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401202683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401202683.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
80945,671027387,10,Deception Point,Dan Brown,2002.0,Pocket,http://images.amazon.com/images/P/0671027387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027387.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
229258,1569710376,10,Complete Concrete: The Complete Concrete,Paul Chadwick,1996.0,Dark Horse Comics,http://images.amazon.com/images/P/1569710376.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569710376.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569710376.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
229258,1569713014,10,Superman / Madman Hullabaloo!,Mike Allred,1998.0,Dark Horse Comics,http://images.amazon.com/images/P/1569713014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569713014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569713014.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
80945,446352764,10,Double Whammy,Carl Hiaasen,1989.0,Warner Books,http://images.amazon.com/images/P/0446352764.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446352764.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446352764.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
229258,192999821X,10,Queen and Country: Operation Broken Ground,Greg Rucka,2002.0,Oni Press,http://images.amazon.com/images/P/192999821X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/192999821X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/192999821X.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
229258,1929998880,10,Scooter Girl,Chynna Clugston-Major,2004.0,Oni Press,http://images.amazon.com/images/P/1929998880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1929998880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1929998880.01.LZZZZZZZ.jpg,"tijeras, new mexico, usa",32
229281,9507399097,10,Garcia Lorca Enamorado,Federico Garcia Lorca,2000.0,Errepar,http://images.amazon.com/images/P/9507399097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9507399097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9507399097.01.LZZZZZZZ.jpg,"buenos aires, n/a, argentina",35
80945,345426274,10,The Analyst,John Katzenbach,2003.0,Ballantine Books,http://images.amazon.com/images/P/0345426274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345426274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345426274.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
80945,312990456,10,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312990456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
80945,312983387,10,Killing the Shadows (St. Martin's Minotaur Mysteries),Val McDermid,2002.0,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983387.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983387.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983387.01.LZZZZZZZ.jpg,"freiburg, baden-württemberg, germany",46
229282,521576814,10,The Functional Approach to Programming,Guy Cousineau,1998.0,Cambridge University Press,http://images.amazon.com/images/P/0521576814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0521576814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0521576814.01.LZZZZZZZ.jpg,"setauket, new york, usa",32
81015,441102689,10,War of the Maelstrom,Jack L. Chalker,1988.0,Ace Books,http://images.amazon.com/images/P/0441102689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441102689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441102689.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,786905204,10,Stormlight (Forgotten Realms: The Harpers),Ed Greenwood,1996.0,Wizards of the Coast,http://images.amazon.com/images/P/0786905204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786905204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786905204.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
229127,3548224911,10,Per Anhalter Durch Die Galaxis,Adams,0.0,"Ullstein-Taschenbuch-Verlag, Zweigniederlassung der Ullstein Buchverlage GmbH",http://images.amazon.com/images/P/3548224911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3548224911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3548224911.01.LZZZZZZZ.jpg,"graefelfing, ,",33
81015,786906987,10,"Tangled Webs (Forgotten Realms: Starlight and Shadows, Book 2)",Elaine Cunningham,1998.0,Wizards of the Coast,http://images.amazon.com/images/P/0786906987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786906987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786906987.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81082,553287893,10,Rendezvous with Rama,Arthur C. Clarke,1990.0,Bantam,http://images.amazon.com/images/P/0553287893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287893.01.LZZZZZZZ.jpg,"danbury, connecticut, usa",56
81082,449212602,10,The Handmaid's Tale,Margaret Atwood,1989.0,Fawcett Books,http://images.amazon.com/images/P/0449212602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449212602.01.LZZZZZZZ.jpg,"danbury, connecticut, usa",56
81072,974114006,10,The Purple Storm (One of The Bastards),Nicholas Tu,2003.0,Legend Book Pub,http://images.amazon.com/images/P/0974114006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0974114006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0974114006.01.LZZZZZZZ.jpg,"jupiter, florida, usa",50
229171,330284142,10,Name of the Rose,Umberto Eco,0.0,Pan Books Ltd,http://images.amazon.com/images/P/0330284142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330284142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330284142.01.LZZZZZZZ.jpg,"utrecht, utrecht, netherlands",23
229184,451192036,10,Black Like Me,John Howard Griffin,1996.0,Signet Book,http://images.amazon.com/images/P/0451192036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192036.01.LZZZZZZZ.jpg,"upland, california, usa",18
229184,765343509,10,Once,James Herbert,2003.0,Tor Books,http://images.amazon.com/images/P/0765343509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765343509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765343509.01.LZZZZZZZ.jpg,"upland, california, usa",18
81045,962197963,10,Portals in a Northern Sky,Charles D. Hayes,2003.0,Autodidactic Press,http://images.amazon.com/images/P/0962197963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0962197963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0962197963.01.LZZZZZZZ.jpg,"tigard, oregon, usa",32
81045,812579569,10,Domain,Steve Alten,2002.0,Tor Books,http://images.amazon.com/images/P/0812579569.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812579569.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812579569.01.LZZZZZZZ.jpg,"tigard, oregon, usa",32
81045,515120278,10,The Cat Who Said Cheese,Lilian Jackson Braun,1997.0,Jove Books,http://images.amazon.com/images/P/0515120278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515120278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515120278.01.LZZZZZZZ.jpg,"tigard, oregon, usa",32
81045,425143325,10,Without Remorse,Tom Clancy,2004.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425143325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425143325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425143325.01.LZZZZZZZ.jpg,"tigard, oregon, usa",32
229184,1567187285,10,Witches' Night Out,Silver Ravenwolf,2000.0,Llewellyn Publications,http://images.amazon.com/images/P/1567187285.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567187285.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567187285.01.LZZZZZZZ.jpg,"upland, california, usa",18
81045,312995423,10,Digital Fortress : A Thriller,Dan Brown,2003.0,St. Martin's Press,http://images.amazon.com/images/P/0312995423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg,"tigard, oregon, usa",32
229192,3440064395,10,"Sonne, Mond und Sterne. Sehen und Erkennen.",Dieter B. Herrmann,2003.0,Franckh-Kosmos Verlag,http://images.amazon.com/images/P/3440064395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3440064395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3440064395.01.LZZZZZZZ.jpg,"aachen, nordrhein-westfalen, germany",36
81032,1558745017,10,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997.0,Health Communications,http://images.amazon.com/images/P/1558745017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558745017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558745017.01.LZZZZZZZ.jpg,"bradenton, florida, usa",32
81026,765341964,10,"Enchanter (The Wayfarer Redemption, Book 2)",Sara Douglass,2002.0,Tor Fantasy,http://images.amazon.com/images/P/0765341964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765341964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765341964.01.LZZZZZZZ.jpg,"mount pleasant, michigan, usa",32
81015,1560766859,10,Greenfire (Tsr Books),Louise Titchener,1993.0,Wizards of the Coast,http://images.amazon.com/images/P/1560766859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560766859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560766859.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,1560760672,10,"The Parched Sea (Forgotten Realms Novel : the Harpers, Book 1)",Troy Denning,1991.0,Wizards of the Coast,http://images.amazon.com/images/P/1560760672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560760672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560760672.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,886777313,10,"The Mageborn Traitor (Exiles, Vol. 2)",Melanie Rawn,1998.0,Daw Books,http://images.amazon.com/images/P/0886777313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886777313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886777313.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,886776686,10,"The Ruins of Ambrai (Exiles, Vol. 1)",Melanie Rawn,1995.0,Daw Books,http://images.amazon.com/images/P/0886776686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886776686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886776686.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,812564901,10,Dream A Little Dream : A Tale of Myth And Moonshine,Piers Anthony,1999.0,Tor Fantasy,http://images.amazon.com/images/P/0812564901.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812564901.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812564901.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,786929685,10,"Windwalker (Forgotten Realms: Starlight and Shadows, Book 3)",Elaine Cunningham,2003.0,Wizards of the Coast,http://images.amazon.com/images/P/0786929685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786929685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786929685.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,786927046,10,"The Wizardwar (Forgotten Realms: Counselors &amp; Kings, Book 3)",Elaine Cunningham,2002.0,Wizards of the Coast,http://images.amazon.com/images/P/0786927046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786927046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786927046.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
81015,786918187,10,"The Floodgate (Forgotten Realms: Counselors &amp; Kings, Book 2)",Elaine Cunningham,2001.0,Wizards of the Coast,http://images.amazon.com/images/P/0786918187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.LZZZZZZZ.jpg,"saskatoon, saskatchewan, canada",15
229329,055338001X,10,I Know Why the Caged Bird Sings,MAYA ANGELOU,1997.0,Bantam,http://images.amazon.com/images/P/055338001X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055338001X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055338001X.01.LZZZZZZZ.jpg,"st-légier, vaud, switzerland",56
229329,055357535X,10,The Stories of Eva Luna,Isabel Allende,1992.0,Bantam,http://images.amazon.com/images/P/055357535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357535X.01.LZZZZZZZ.jpg,"st-légier, vaud, switzerland",56
229329,563164913,10,Madhur Jaffrey's Indian Cookery,Madhur Jaffrey,1982.0,BBC Consumer Publishing,http://images.amazon.com/images/P/0563164913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0563164913.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0563164913.01.LZZZZZZZ.jpg,"st-légier, vaud, switzerland",56
80538,9505156944,10,Toda Mafalda,Quino,2004.0,Ediciones de la Flor S.R.L.,http://images.amazon.com/images/P/9505156944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9505156944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9505156944.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,184023590X,10,Just a Pilgrim: Garden of Eden,Garth Ennis,2003.0,Titan Books,http://images.amazon.com/images/P/184023590X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/184023590X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/184023590X.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,1569715858,10,"Lone Wolf &amp; Cub, Volume 13",Kazuo Koike,2001.0,Dark Horse Comics,http://images.amazon.com/images/P/1569715858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569715858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569715858.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,1569715130,10,"Lone Wolf &amp; Cub, Volume 12",Kazuo Koike,2001.0,Dark Horse Comics,http://images.amazon.com/images/P/1569715130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569715130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569715130.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,1401201407,10,Elfquest: The Grand Quest - Volume Three (Elfquest: The Grand Quest),Wendy Pini,2004.0,DC Comics,http://images.amazon.com/images/P/1401201407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401201407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401201407.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,1401201385,10,Elfquest: The Grand Quest Vol. 2,Wendy Pini,2004.0,DC Comics,http://images.amazon.com/images/P/1401201385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401201385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401201385.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,809239965,10,Baby Blues: This is Going to be Tougher Than We Thought,Rick  Kirkman,1991.0,McGraw-Hill/Contemporary Books,http://images.amazon.com/images/P/0809239965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809239965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809239965.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,809232669,10,She Started It!,Rick  Kirkman,1995.0,McGraw-Hill/Contemporary Books,http://images.amazon.com/images/P/0809232669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0809232669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0809232669.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,752853694,10,Unadulterated Cat,Terry Pratchett,2002.0,Orion,http://images.amazon.com/images/P/0752853694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0752853694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0752853694.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,055357535X,10,The Stories of Eva Luna,Isabel Allende,1992.0,Bantam,http://images.amazon.com/images/P/055357535X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357535X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357535X.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,553280589,10,Eva Luna,Isabel Allende,1989.0,Bantam Books,http://images.amazon.com/images/P/0553280589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280589.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,055321313X,10,Anne of Green Gables (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1982.0,Bantam Classics,http://images.amazon.com/images/P/055321313X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055321313X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055321313X.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,451524934,10,1984,George Orwell,1990.0,Signet Book,http://images.amazon.com/images/P/0451524934.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451524934.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,375725849,10,Perfume: The Story of a Murderer (Vintage International),Patrick Suskind,2001.0,Vintage Books USA,http://images.amazon.com/images/P/0375725849.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375725849.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375725849.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,345391829,10,"Life, the Universe, and Everything (Hitchhiker's Trilogy (Paperback))",DOUGLAS ADAMS,1995.0,Ballantine Books,http://images.amazon.com/images/P/0345391829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391829.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,345391810,10,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995.0,Ballantine Books,http://images.amazon.com/images/P/0345391810.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391810.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391810.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,312206488,10,Excalibur: A Novel of Arthur (The Warlord Chronicles: III),Bernard Cornwell,1999.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312206488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312206488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312206488.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,312187149,10,Enemy of God: A Novel of Arthur (The Warlord Chronicles: II),Bernard Cornwell,1998.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312187149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312187149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312187149.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,312156960,10,The Winter King: A Novel of Arthur (The Warlord Chronicles: I),Bernard Cornwell,1997.0,St. Martin's Griffin,http://images.amazon.com/images/P/0312156960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312156960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312156960.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
229371,743235495,10,"Work It! How to Get Ahead, Save Your Ass, and Land a Job in Any Economy",Allison Hemming,2003.0,Fireside,http://images.amazon.com/images/P/0743235495.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743235495.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743235495.01.LZZZZZZZ.jpg,"new york, new york, usa",32
80516,671027360,10,Angels &amp; Demons,Dan Brown,2001.0,Pocket Star,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,"columbus, ohio, usa",36
80515,042507160X,10,Dune (Dune Chronicles (Berkley Paperback)),Frank Herbert,1984.0,Berkley Publishing Group,http://images.amazon.com/images/P/042507160X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042507160X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042507160X.01.LZZZZZZZ.jpg,"downers grove, illinois, usa",30
80514,813341663,10,Back to Astronomy Cafe,Sten Odenwald,2003.0,Westview Press,http://images.amazon.com/images/P/0813341663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813341663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0813341663.01.LZZZZZZZ.jpg,"fresno, california, usa",37
229405,60582294,10,Sleep Toward Heaven : A Novel,Amanda Eyre Ward,2004.0,Perennial,http://images.amazon.com/images/P/0060582294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060582294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060582294.01.LZZZZZZZ.jpg,"west bend, wisconsin, usa",55
80538,2203372281,10,"Gon, tome 5",Masashi Tanaka,1999.0,Casterman,http://images.amazon.com/images/P/2203372281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2203372281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2203372281.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80538,B00009EF82,10,Hannibal,Thomas Harris,1999.0,Delacorte Press,http://images.amazon.com/images/P/B00009EF82.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/B00009EF82.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/B00009EF82.01.LZZZZZZZ.jpg,"lisboa, lisboa, portugal",32
80512,140707077,10,Othello (New Penguin Shakespeare),William Shakespeare,1981.0,Penguin Books,http://images.amazon.com/images/P/0140707077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140707077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140707077.01.LZZZZZZZ.jpg,"cambridge, cambridgeshire, united kingdom",32
80541,1585673080,10,Billy,Pamela Stephenson,2002.0,Overlook Press,http://images.amazon.com/images/P/1585673080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1585673080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1585673080.01.LZZZZZZZ.jpg,"wrexham, wales, united kingdom",32
229334,440212561,10,Outlander,DIANA GABALDON,1992.0,Dell,http://images.amazon.com/images/P/0440212561.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440212561.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440212561.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
229334,440215625,10,Dragonfly in Amber,DIANA GABALDON,1993.0,Dell,http://images.amazon.com/images/P/0440215625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440215625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440215625.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
80555,765345048,10,Kushiel's Chosen (Kushiel's Legacy),Jacqueline Carey,2003.0,Tor Fantasy,http://images.amazon.com/images/P/0765345048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765345048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765345048.01.LZZZZZZZ.jpg,"warminster, wiltshire, united kingdom",20
229334,440216699,10,Love in a Mist,Patricia Grasso,1994.0,Dell Publishing Company,http://images.amazon.com/images/P/0440216699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440216699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440216699.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
229334,505522659,10,Knight of a Trillion Stars (Futuristic Romance),Dara Joy,1997.0,Love Spell,http://images.amazon.com/images/P/0505522659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505522659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505522659.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
229334,505523302,10,Dark Prince,Christine Feehan,1999.0,Love Spell,http://images.amazon.com/images/P/0505523302.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523302.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523302.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
229334,505523752,10,Dark Gold,Christine Feehan,2000.0,Love Spell,http://images.amazon.com/images/P/0505523752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523752.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
80555,671877437,10,"Memory (Vorkosigan Saga/Bujold, Lois McMaster)",Lois McMaster Bujold,1996.0,Baen,http://images.amazon.com/images/P/0671877437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671877437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671877437.01.LZZZZZZZ.jpg,"warminster, wiltshire, united kingdom",20
229334,505523892,10,Dark Magic,Christine Feehan,2000.0,Love Spell,http://images.amazon.com/images/P/0505523892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523892.01.LZZZZZZZ.jpg,"fort carson, colorado, usa",30
